0,12,14
8,13,12
2,14,13
12,13,14
0,14,16
2,15,14
9,16,15
14,15,16
0,17,19
6,18,17
4,19,18
17,18,19
0,19,12
4,20,19
8,12,20
19,20,12
0,16,17
9,21,16
6,17,21
16,21,17
1,22,24
3,23,22
10,24,23
22,23,24
1,25,22
11,26,25
3,22,26
25,26,22
1,27,28
4,18,27
6,28,18
27,18,28
1,24,27
10,29,24
4,27,29
24,29,27
1,28,25
6,30,28
11,25,30
28,30,25
2,31,33
5,32,31
7,33,32
31,32,33
2,13,31
8,34,13
5,31,34
13,34,31
2,33,15
7,35,33
9,15,35
33,35,15
3,36,37
7,32,36
5,37,32
36,32,37
3,37,23
5,38,37
10,23,38
37,38,23
3,26,36
11,39,26
7,36,39
26,39,36
4,29,20
10,40,29
8,20,40
29,40,20
5,34,38
8,40,34
10,38,40
34,40,38
6,21,30
9,41,21
11,30,41
21,41,30
7,39,35
11,41,39
9,35,41
39,41,35
